StatusName,EduOrgFullName,TypeName,ShortName,RegionName,FormName,FullName,WebSite,Id
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Российский химико-технологический университет имени Д.И. Менделеева»,Образовательная организация высшего образования,РХТУ им. Д.И. Менделеева; ФГБОУ ВО РХТУ им. Д.И. Менделеева; РХТУ,г. Москва,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Российский химико-технологический университет имени Д.И. Менделеева»,https://muctr.ru/,cce7c89b-b23a-0d7b-2972-416686dc1ec1
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Российский экономический университет имени Г.В. Плеханова»,Образовательная организация высшего образования,"ФГБОУ ВО «РЭУ им. Г.В. Плеханова», РЭУ им. Г.В. Плеханова",г. Москва,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Российский экономический университет имени Г.В. Плеханова»,https://рэу.рф,579cc8f9-85e3-f2eb-f22b-e281bff704dc
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовская государственная консерватория им. С.В.Рахманинова»,Образовательная организация высшего образования,Ростовская государственная консерватория им. С.В.Рахманинова,Ростовская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовская государственная консерватория им. С.В.Рахманинова»,,7e261588-c25d-09e7-2ddc-bb9cc4d84843
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный медицинский университет» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО РостГМУ Минздрава России,Ростовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный медицинский университет» Министерства здравоохранения Российской Федерации,www.rostgmu.ru,9bdfee83-3245-d1b3-fc1c-c36a621f7173
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный университет путей сообщения»,Образовательная организация высшего образования,"ФГБОУ ВО «Ростовский государственный университет путей сообщения», ФГБОУ ВО РГУПС, РГУПС",Ростовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный университет путей сообщения»,www.rgups.ru,dd6713c5-8d07-f8f4-e685-bbbe6d0900c8
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный экономический университет (РИНХ)»,Образовательная организация высшего образования,ФГБОУ ВО «РГЭУ (РИНХ)»; Ростовский государственный экономический университет (РИНХ); РГЭУ (РИНХ),Ростовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Ростовский государственный экономический университет (РИНХ)»,http://rsue.ru/,d5411343-3fe4-8268-7037-0845df88a830
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Рыбинский государственный авиационный технический университет имени П.А. Соловьева»,Образовательная организация высшего образования,"РГАТУ,  РГАТУ имени П.А. Соловьева",Ярославская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Рыбинский государственный авиационный технический университет имени П.А. Соловьева»,,7750ea1f-40db-087e-c7a7-845e34595ab2
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный агротехнологический университет имени П.А. Костычева»,Образовательная организация высшего образования,ФГБОУ ВО РГАТУ,Рязанская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный агротехнологический университет имени П.А. Костычева»,NULL,470b0876-aefb-69a0-3075-bd66f75e2953
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный медицинский университет имени академика И.П. Павлова» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО РязГМУ Минздрава России,Рязанская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный медицинский университет имени академика И.П. Павлова» Министерства здравоохранения Российской Федерации,rzgmu.ru,7f29140e-33c3-39d3-96cb-201d9c4632f1
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный радиотехнический университет имени В.Ф. Уткина»,Образовательная организация высшего образования,"ФГБОУ ВО «Рязанский государственный радиотехнический университет им. В.Ф. Уткина», ФГБОУ ВО «РГРТУ», РГРТУ",Рязанская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный радиотехнический университет имени В.Ф. Уткина»,http://www.rsreu.ru,38c502d5-25b5-3a74-34e1-839020b13907
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный университет имени С.А. Есенина»,Образовательная организация высшего образования,РГУ имени С.А. Есенина,Рязанская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Рязанский государственный университет имени С.А. Есенина»,www.rsu.edu.ru,8810d60a-1982-b3a6-936d-397b2966f447
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный аграрный университет»,Образовательная организация высшего образования,"ФГБОУ ВО Самарский ГАУ, Самарский ГАУ",Самарская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный аграрный университет»,http://www.ssaa.ru/,12481db4-15cb-2dcf-7665-2fc4121fb20d
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный институт культуры»,Образовательная организация высшего образования,Самарский государственный институт культуры,Самарская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный институт культуры»,,6037a5b7-1d9a-ca58-034a-8af727fe7dd3
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный медицинский университет» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО СамГМУ Минздрава России,Самарская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://www.samsmu.ru/,4908fb3e-2d70-e346-ba39-7f1a1add4062
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный социально-педагогический университет»,Образовательная организация высшего образования,"Самарский государственный социально-педагогический университет, СГСПУ, ФГБОУ ВО ""Самарский государственный социально-педагогический университет""",Самарская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный социально-педагогический университет»,http://www.pgsga.ru/,d5b6f1bd-d41b-5c49-0fca-e498d2967fa6
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный технический университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Самарский государственный технический университет», ФГБОУ ВО «СамГТУ», СамГТУ, Самарский государственный технический университет, ""Самарский Политех""",Самарская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный технический университет»,https://samgtu.ru/,851edc73-d1a3-fa8e-3adb-c942fbf37345
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный университет путей сообщения»,Образовательная организация высшего образования,"ФГБОУ ВО «Самарский государственный университет путей сообщения», ФГБОУ ВО СамГУПС, СамГУПС",Самарская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный университет путей сообщения»,http://www.samgups.ru/,349a0194-811e-cd88-ff14-0e335e94b36b
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская академия художеств имени Ильи Репина»,Образовательная организация высшего образования,Санкт-Петербургская академия художеств,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская академия художеств имени Ильи Репина»,NULL,d7120bad-e683-fdf4-5390-a8494b47f721
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская государственная консерватория имени Н.А. Римского-Корсакова»,Образовательная организация высшего образования,Санкт-Петербургская государственная консерватория им. Н.А.Римского-Корсакова,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская государственная консерватория имени Н.А.Римского-Корсакова»,NULL,4bd0dfbb-b287-cb05-34ec-032ae477c5ce
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская государственная художественно-промышленная академия имени А.Л. Штиглица»,Образовательная организация высшего образования,"ФГБОУ ВО ""СПГХПА им. А.Л. Штиглица"", СПГХПА им. А.Л. Штиглица",г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургская государственная художественно-промышленная академия имени А.Л. Штиглица»,www.ghpa.ru,f212b108-b3fd-02c5-8cd2-5cceef195862
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный  педиатрический медицинский университет»  Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО СПбГПМУ Минздрава России,г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный  педиатрический медицинский университет»  Министерства здравоохранения Российской Федерации,,fc68b4e1-d4dd-0bd8-ff74-f4ec1dc4bf4c
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный аграрный университет»,Образовательная организация высшего образования,ФГБОУ ВО СПбГАУ,г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный аграрный университет»,www.spbgau.ru,57190bca-a3df-212f-3fb5-57bab5de2617
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный архитектурно-строительный университет»,Образовательная организация высшего образования,"ФГБОУ ВО «СПбГАСУ», СПбГАСУ, Санкт-Петербургский государственный архитектурно-строительный университет",г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный архитектурно-строительный университет»,http://spbgasu.ru/,cf0b46ca-a6db-4c82-d987-ab9d84488e82
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт  кино и телевидения»,Образовательная организация высшего образования,СПбГИКиТ,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт кино и телевидения»,www.gikit.ru,517545c4-f243-0648-f630-bc7f62b52090
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт кино и телевидения»,Образовательная организация высшего образования,СПбГИКиТ,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт кино и телевидения»,www.gikit.ru,517545c4-f243-0648-f630-bc7f62b52090
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт культуры»,Образовательная организация высшего образования,Санкт-Петербургский государственный институт культуры,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт культуры»,www.spbgik.ru,37d72632-ca10-dc06-a483-2c9fb5fd66ed
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова»,Образовательная организация высшего образования,"ФГБОУ ВО «СПбГЛТУ им. С.М. Кирова», СПбГЛТУ, Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова",г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова»,http://spbftu.ru/,33c377ca-0ee0-39af-fe36-37ba3a4d6f22
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный морской технический университет»,Образовательная организация высшего образования,"СПбГМТУ, ФГБОУ ВО «Санкт-Петербургский государственный морской технический университет», Санкт-Петербургский государственный морской технический университет",г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный морской технический университет»,http://www.smtu.ru/,e0c2d1b0-04a5-ef28-9411-a7456784ac61
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный технологический институт (технический университет)»,Образовательная организация высшего образования,"Санкт-Петербургский государственный технологический институт (технический университет), СПбГТИ(ТУ)",г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный технологический институт (технический университет)»,http://technolog.edu.ru/,9db5c593-13ff-23ed-533f-abbdf6c29160
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет ветеринарной медицины»,Образовательная организация высшего образования,"ФГБОУ ВО «Санкт-Петербургский государственный университет ветеринарной медицины»,  ФГБОУ ВО СПбГУВМ",г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет ветеринарной медицины»,,8d6f039d-2cef-17db-e7f3-16d145c54440
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»,Образовательная организация высшего образования,СПбГУТ,г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»,www.sut.ru,efe192f7-13c8-e8af-e3f7-4b89b3ac9703
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет»,Образовательная организация высшего образования,"Санкт-Петербургский государственный университет, Санкт-Петербургский университет или СПбГУ",г. Санкт-Петербург,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет»,http://spbu.ru,2ac90334-174c-a409-419a-8641ff6dedba
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный химико-фармацевтический университет» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО СПХФУ Минздрава России,г. Санкт-Петербург,государственное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный химико-фармацевтический университет» Министерства здравоохранения Российской Федерации,,431a89d7-ed88-f10c-5554-ea7bba57d12f
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный экономический университет»,Образовательная организация высшего образования,"СПбГЭУ, ФГБОУ ВО «СПбГЭУ»",г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный экономический университет»,www.unecon.ru,d8213a40-39ec-38e1-fdf4-f7d4a5757ffc
Действующее,"федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий имени Героя Российской Федерации генерала армии Е.Н. Зиничева»",Образовательная организация высшего образования,"Санкт-Петербургский университет ГПС МЧС России; ФГБОУ ВО «Санкт-Петербургский университет ГПС МЧС России»; Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий; СПБ УГПС МЧС России",г. Санкт-Петербург,федеральное государственное бюджетное учреждение,"федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий имени Героя Российской Федерации генерала армии Е.Н. Зиничева»",NULL,cb4d9c9b-282a-019f-cb47-b95bada691c5
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная консерватория имени Л.В. Собинова»,Образовательная организация высшего образования,Саратовская государственная консерватория имени Л.В. Собинова,Саратовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная консерватория имени Л.В. Собинова»,NULL,768af4ae-9215-1781-83bb-09198efb2c9b
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная юридическая академия»,Образовательная организация высшего образования,ФГБОУ ВО «СГЮА»,Саратовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная юридическая академия»,сгюа.рф,4c1c464b-0f02-acc2-dfcb-fa04c7a682da
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный медицинский университет имени В.И. Разумовского» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО Саратовский ГМУ им. В.И. Разумовского Минздрава России,Саратовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный медицинский университет имени В.И. Разумовского» Министерства здравоохранения Российской Федерации,NULL,f03faf49-b434-8eb1-3301-d67a1f87e8de
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный технический университет имени Гагарина Ю.А.»,Образовательная организация высшего образования,СГТУ имени Гагарина Ю.А.; Саратовский университет,Саратовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный технический университет имени Гагарина Ю.А.»,http://sstu.ru,f0f17600-4bd6-8001-3c06-22b943d30e2f
Действующее,"федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный университет генетики, биотехнологии и инженерии имени Н.И. Вавилова»",Образовательная организация высшего образования,ФГБОУ ВО Вавиловский университет,Саратовская область,Бюджетные учреждения,"федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный университет генетики, биотехнологии и инженерии имени Н.И. Вавилова»",http://www.sgau.ru,5a50db01-e760-0c65-56a3-3f909d754ab0
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского»,Образовательная организация высшего образования,"Саратовский университет, СГУ, ФГБОУ ВО «СГУ имени Н.Г. Чернышевского»",Саратовская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского»,http://www.sgu.ru/,978f3d20-2662-557d-3cb3-bd82c8aa6d55
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Сахалинский государственный университет»,Образовательная организация высшего образования,"СахГУ, ФГБОУ ВО «СахГУ», ФГБОУ ВО «Сахалинский государственный университет», Сахалинский государственный университет",Сахалинская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Сахалинский государственный университет»,http://sakhgu.ru,0b1a48d4-7a9d-ce6f-90bb-f4c3a5f10888
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Северный государственный медицинский университет» Министерства здравоохранения  Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО СГМУ (г. Архангельск) Минздрава России,Архангельская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Северный государственный медицинский университет» Министерства здравоохранения Российской Федерации,,b835fb0a-f578-59d4-1d86-3354edfcb5c0
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Северный государственный медицинский университет» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО СГМУ (г. Архангельск) Минздрава России,Архангельская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Северный государственный медицинский университет» Министерства здравоохранения Российской Федерации,,b835fb0a-f578-59d4-1d86-3354edfcb5c0
